id,label
5797,2
5798,6
5799,4
5800,0
5801,6
5802,3
5803,6
5804,4
5805,3
5806,2
5807,2
5808,3
5809,2
5810,3
5811,3
5812,5
5813,4
5814,0
5815,3
5816,3
5817,6
5818,3
5819,3
5820,0
5821,0
5822,3
5823,4
5824,4
5825,1
5826,6
5827,0
5828,3
5829,4
5830,3
5831,4
5832,4
5833,2
5834,6
5835,0
5836,3
5837,5
5838,3
5839,6
5840,3
5841,0
5842,3
5843,0
5844,3
5845,3
5846,4
5847,3
5848,5
5849,2
5850,4
5851,2
5852,2
5853,6
5854,5
5855,3
5856,5
5857,3
5858,3
5859,2
5860,0
5861,4
5862,4
5863,3
5864,6
5865,3
5866,2
5867,2
5868,2
5869,2
5870,0
5871,3
5872,2
5873,2
5874,5
5875,2
5876,3
5877,0
5878,3
5879,6
5880,3
5881,2
5882,2
5883,0
5884,6
5885,2
5886,4
5887,4
5888,4
5889,0
5890,3
5891,3
5892,0
5893,2
5894,6
5895,3
5896,0
5897,2
5898,3
5899,6
5900,0
5901,6
5902,2
5903,6
5904,6
5905,3
5906,0
5907,0
5908,3
5909,3
5910,4
5911,0
5912,3
5913,6
5914,6
5915,6
5916,6
5917,0
5918,3
5919,2
5920,2
5921,6
5922,0
5923,0
5924,4
5925,6
5926,2
5927,0
5928,3
5929,4
5930,6
5931,2
5932,5
5933,6
5934,6
5935,3
5936,3
5937,4
5938,5
5939,5
5940,3
5941,3
5942,0
5943,6
5944,6
5945,6
5946,2
5947,2
5948,2
5949,3
5950,2
5951,4
5952,2
5953,2
5954,6
5955,5
5956,6
5957,6
5958,6
5959,6
5960,3
5961,6
5962,2
5963,0
5964,2
5965,5
5966,2
5967,0
5968,6
5969,4
5970,6
5971,5
5972,3
5973,2
5974,3
5975,4
5976,0
5977,3
5978,1
5979,5
5980,3
5981,3
5982,3
5983,2
5984,2
5985,0
5986,3
5987,3
5988,0
5989,0
5990,2
5991,4
5992,5
5993,3
5994,1
5995,0
5996,4
5997,5
5998,6
5999,6
6000,3
6001,2
6002,5
6003,3
6004,0
6005,2
6006,6
6007,3
6008,0
6009,4
6010,0
6011,3
6012,3
6013,0
6014,2
6015,0
6016,5
6017,6
6018,0
6019,0
6020,4
6021,6
6022,2
6023,4
6024,4
6025,5
6026,6
6027,3
6028,3
6029,5
6030,6
6031,6
6032,2
6033,3
6034,4
6035,2
6036,3
6037,3
6038,3
6039,0
6040,0
6041,0
6042,0
6043,6
6044,3
6045,3
6046,5
6047,3
6048,5
6049,3
6050,3
6051,3
6052,3
6053,4
6054,2
6055,6
6056,3
6057,4
6058,2
6059,6
6060,6
6061,4
6062,4
6063,3
6064,3
6065,4
6066,6
6067,3
6068,5
6069,6
6070,0
6071,1
6072,6
6073,6
6074,3
6075,2
6076,0
6077,3
6078,5
6079,0
6080,2
6081,0
6082,3
6083,3
6084,1
6085,5
6086,4
6087,5
6088,6
6089,2
6090,3
6091,5
6092,6
6093,4
6094,6
6095,6
6096,5
6097,0
6098,6
6099,5
6100,0
6101,0
6102,2
6103,3
6104,5
6105,2
6106,3
6107,5
6108,5
6109,2
6110,4
6111,4
6112,4
6113,3
6114,4
6115,2
6116,3
6117,4
6118,2
6119,3
6120,6
6121,0
6122,4
6123,3
6124,2
6125,0
6126,2
6127,3
6128,3
6129,2
6130,4
6131,3
6132,3
6133,4
6134,2
6135,5
6136,0
6137,6
6138,3
6139,6
6140,2
6141,0
6142,6
6143,0
6144,0
6145,0
6146,3
6147,6
6148,3
6149,0
6150,0
6151,6
6152,3
6153,3
6154,0
6155,6
6156,6
6157,0
6158,3
6159,4
6160,0
6161,2
6162,3
6163,5
6164,6
6165,3
6166,6
6167,2
6168,1
6169,2
6170,5
6171,3
6172,5
6173,3
6174,6
6175,3
6176,0
6177,6
6178,2
6179,3
6180,6
6181,3
6182,2
6183,0
6184,3
6185,6
6186,4
6187,0
6188,6
6189,5
6190,0
6191,6
6192,2
6193,6
6194,6
6195,5
6196,2
6197,2
6198,3
6199,4
6200,0
6201,6
6202,6
6203,4
6204,6
6205,3
6206,2
6207,2
6208,4
6209,2
6210,0
6211,4
6212,3
6213,3
6214,5
6215,6
6216,2
6217,3
6218,2
6219,3
6220,2
6221,2
6222,3
6223,6
6224,5
6225,6
6226,4
6227,4
6228,6
6229,0
6230,5
6231,6
6232,0
6233,0
6234,6
6235,0
6236,0
6237,6
6238,4
6239,2
6240,0
6241,6
6242,3
6243,3
6244,6
6245,2
6246,0
6247,5
6248,5
6249,1
6250,2
6251,2
6252,3
6253,2
6254,4
6255,4
6256,3
6257,6
6258,0
6259,2
6260,6
6261,4
6262,0
6263,3
6264,0
6265,0
6266,3
6267,5
6268,0
6269,2
6270,6
6271,3
6272,6
6273,4
6274,0
6275,5
6276,3
6277,5
6278,5
6279,6
6280,6
6281,5
6282,2
6283,2
6284,6
6285,2
6286,4
6287,6
6288,6
6289,4
6290,3
6291,1
6292,2
6293,5
6294,6
6295,6
6296,4
6297,0
6298,3
6299,4
6300,0
6301,6
6302,6
6303,0
6304,4
6305,6
6306,1
6307,3
6308,6
6309,4
6310,0
6311,4
6312,6
6313,5
6314,3
6315,6
6316,6
6317,0
6318,3
6319,4
6320,1
6321,6
6322,3
6323,2
6324,1
6325,6
6326,3
6327,5
6328,2
6329,2
6330,0
6331,2
6332,2
6333,3
6334,6
6335,2
6336,0
6337,0
6338,4
6339,1
6340,5
6341,0
6342,4
6343,4
6344,6
6345,3
6346,0
6347,6
6348,3
6349,4
6350,4
6351,5
6352,0
6353,3
6354,5
6355,0
6356,3
6357,6
6358,3
6359,0
6360,3
6361,6
6362,4
6363,6
6364,4
6365,3
6366,6
6367,0
6368,0
6369,6
6370,4
6371,0
6372,4
6373,3
6374,5
6375,6
6376,4
6377,3
6378,5
6379,6
6380,3
6381,3
6382,6
6383,2
6384,4
6385,2
6386,5
6387,6
6388,5
6389,4
6390,0
6391,6
6392,0
6393,2
6394,3
6395,6
6396,4
6397,2
6398,2
6399,6
6400,3
6401,0
6402,2
6403,3
6404,0
6405,6
6406,0
6407,4
6408,3
6409,5
6410,1
6411,0
6412,4
6413,0
6414,0
6415,3
6416,0
6417,4
6418,0
6419,4
6420,6
6421,5
6422,2
6423,0
6424,3
6425,0
6426,6
6427,6
6428,2
6429,5
6430,3
6431,3
6432,3
6433,3
6434,0
6435,2
6436,0
6437,0
6438,3
6439,0
6440,6
6441,2
6442,2
6443,5
6444,4
6445,2
6446,2
6447,2
6448,6
6449,4
6450,3
6451,6
6452,6
6453,6
6454,0
6455,5
6456,3
6457,2
6458,6
6459,0
6460,3
6461,6
6462,3
6463,3
6464,0
6465,5
6466,5
6467,4
6468,2
6469,3
6470,0
6471,4
6472,3
6473,6
6474,2
6475,6
6476,2
6477,0
6478,4
6479,2
6480,4
6481,2
6482,6
6483,6
6484,2
6485,3
6486,0
6487,5
6488,0
6489,4
6490,3
6491,3
6492,5
6493,6
6494,4
6495,6
6496,4
6497,6
6498,4
6499,6
6500,3
6501,1
6502,5
6503,5
6504,3
6505,3
6506,0
6507,0
6508,3
6509,6
6510,5
6511,0
6512,5
6513,3
6514,0
6515,0
6516,6
6517,2
6518,5
6519,4
6520,6
6521,0
6522,2
6523,6
6524,6
6525,2
6526,6
6527,0
6528,5
6529,5
6530,5
6531,4
6532,6
6533,3
6534,0
6535,6
6536,0
6537,5
6538,0
6539,3
6540,5
6541,5
6542,0
6543,2
6544,3
6545,3
6546,3
6547,3
6548,2
6549,3
6550,4
6551,3
6552,2
6553,0
6554,2
6555,5
6556,3
6557,0
6558,6
6559,0
6560,0
6561,0
6562,6
6563,0
6564,4
6565,5
6566,6
6567,2
6568,2
6569,0
6570,0
6571,5
6572,2
6573,3
6574,3
6575,0
6576,5
6577,6
6578,3
6579,5
6580,2
6581,0
6582,3
6583,0
6584,0
6585,0
6586,3
6587,1
6588,4
6589,0
6590,3
6591,6
6592,3
6593,3
6594,6
6595,3
6596,5
6597,6
6598,2
6599,3
6600,6
6601,3
6602,0
6603,0
6604,3
6605,4
6606,6
6607,5
6608,2
6609,2
6610,6
6611,6
6612,0
6613,2
6614,2
6615,3
6616,4
6617,0
6618,0
6619,3
6620,0
6621,2
6622,6
6623,6
6624,5
6625,6
6626,6
6627,3
6628,0
6629,6
6630,3
6631,3
6632,6
6633,3
6634,3
6635,4
6636,0
6637,3
6638,5
6639,6
6640,5
6641,4
6642,2
6643,0
6644,2
6645,2
6646,2
6647,6
6648,6
6649,2
6650,6
6651,5
6652,3
6653,4
6654,2
6655,3
6656,4
6657,3
6658,3
6659,0
6660,3
6661,3
6662,3
6663,3
6664,6
6665,6
6666,6
6667,1
6668,6
6669,2
6670,2
6671,4
6672,3
6673,4
6674,2
6675,5
6676,2
6677,0
6678,2
6679,5
6680,3
6681,2
6682,1
6683,6
6684,2
6685,4
6686,6
6687,6
6688,0
6689,6
6690,2
6691,6
6692,0
6693,3
6694,2
6695,0
6696,6
6697,0
6698,1
6699,6
6700,4
6701,6
6702,6
6703,3
6704,2
6705,6
6706,4
6707,6
6708,6
6709,6
6710,3
6711,3
6712,6
6713,3
6714,0
6715,6
6716,0
6717,3
6718,5
6719,3
6720,2
6721,2
6722,6
6723,2
6724,4
6725,2
6726,3
6727,0
6728,4
6729,3
6730,0
6731,6
6732,5
6733,6
6734,3
6735,6
6736,2
6737,4
6738,6
6739,3
6740,0
6741,2
6742,0
6743,3
6744,2
6745,3
6746,6
6747,6
6748,6
6749,2
6750,4
6751,3
6752,5
6753,2
6754,3
6755,4
6756,5
6757,4
6758,1
6759,5
6760,4
6761,0
6762,0
6763,4
6764,3
6765,0
6766,2
6767,0
6768,2
6769,0
6770,3
6771,2
6772,3
6773,5
6774,4
6775,6
6776,0
6777,3
6778,4
6779,2
6780,0
6781,4
6782,0
6783,5
6784,0
6785,3
6786,2
6787,6
6788,6
6789,5
6790,3
6791,0
6792,2
6793,1
6794,6
6795,4
6796,5
6797,2
6798,6
6799,3
6800,4
6801,4
6802,5
6803,4
6804,3
6805,0
6806,2
6807,4
6808,4
6809,6
6810,6
6811,6
6812,2
6813,0
6814,0
6815,5
6816,2
6817,4
6818,0
6819,3
6820,6
6821,2
6822,5
6823,6
6824,3
6825,4
6826,3
6827,3
6828,2
6829,2
6830,4
6831,5
6832,4
6833,6
6834,2
6835,0
6836,0
6837,4
6838,3
6839,0
6840,0
6841,4
6842,0
6843,5
6844,6
6845,6
6846,3
6847,4
6848,6
6849,2
6850,3
6851,0
6852,4
6853,2
6854,4
6855,3
6856,2
6857,3
6858,6
6859,5
6860,0
6861,5
6862,4
6863,3
6864,4
6865,2
6866,3
6867,2
6868,2
6869,3
6870,6
6871,0
6872,0
6873,3
6874,6
6875,3
6876,4
6877,5
6878,3
6879,6
6880,3
6881,4
6882,6
6883,2
6884,6
6885,3
6886,6
6887,3
6888,3
6889,3
6890,6
6891,6
6892,5
6893,3
6894,3
6895,5
6896,6
6897,6
6898,0
6899,4
6900,0
6901,0
6902,6
6903,3
6904,3
6905,6
6906,5
6907,2
6908,3
6909,0
6910,0
6911,4
6912,2
6913,3
6914,6
6915,4
6916,3
6917,6
6918,3
6919,6
6920,2
6921,4
6922,6
6923,4
6924,0
6925,3
6926,6
6927,5
6928,4
6929,3
6930,6
6931,6
6932,2
6933,4
6934,5
6935,3
6936,0
6937,6
6938,0
6939,0
6940,3
6941,6
6942,0
6943,0
6944,4
6945,4
6946,6
6947,0
6948,4
6949,2
6950,6
6951,0
6952,4
6953,5
6954,4
6955,6
6956,3
6957,5
6958,2
6959,0
6960,6
6961,6
6962,2
6963,0
6964,4
6965,4
6966,2
6967,3
6968,3
6969,0
6970,6
6971,0
6972,0
6973,6
6974,2
6975,5
6976,6
6977,4
6978,3
6979,5
6980,4
6981,2
6982,4
6983,0
6984,0
6985,2
6986,5
6987,6
6988,5
6989,6
6990,0
6991,0
6992,3
6993,3
6994,4
6995,0
6996,6
6997,3
6998,3
6999,0
7000,2
7001,6
7002,2
7003,2
7004,3
7005,0
7006,3
7007,6
7008,2
7009,3
7010,6
7011,4
7012,3
7013,6
7014,0
7015,2
7016,6
7017,2
7018,2
7019,0
7020,0
7021,0
7022,2
7023,4
7024,3
7025,2
7026,6
7027,6
7028,3
7029,5
7030,3
7031,6
7032,6
7033,4
7034,3
7035,6
7036,0
7037,6
7038,1
7039,3
7040,3
7041,5
7042,1
7043,2
7044,0
7045,6
7046,6
7047,4
7048,5
7049,3
7050,4
7051,3
7052,4
7053,3
7054,0
7055,4
7056,4
7057,2
7058,3
7059,0
7060,3
7061,4
7062,6
7063,5
7064,0
7065,1
7066,6
7067,0
7068,2
7069,6
7070,4
7071,2
7072,6
7073,4
7074,6
7075,4
7076,5
7077,1
7078,2
7079,4
7080,3
7081,5
7082,6
7083,3
7084,2
7085,3
7086,0
7087,5
7088,4
7089,2
7090,0
7091,0
7092,3
7093,6
7094,3
7095,3
7096,0
7097,6
7098,0
7099,0
7100,0
7101,5
7102,4
7103,4
7104,2
7105,0
7106,2
7107,3
7108,2
7109,0
7110,6
7111,0
7112,6
7113,0
7114,2
7115,6
7116,2
7117,2
7118,6
7119,6
7120,5
7121,3
7122,2
7123,6
7124,5
7125,6
7126,2
7127,1
7128,3
7129,3
7130,3
7131,2
7132,2
7133,2
7134,3
7135,0
7136,0
7137,6
7138,1
7139,2
7140,3
7141,3
7142,0
7143,6
7144,0
7145,3
7146,6
7147,3
7148,5
7149,2
7150,2
7151,0
7152,6
7153,4
7154,5
7155,4
7156,3
7157,6
7158,3
7159,0
7160,3
7161,6
7162,4
7163,0
7164,2
7165,5
7166,5
7167,3
7168,4
7169,0
7170,4
7171,2
7172,0
7173,6
7174,0
7175,6
7176,4
7177,2
